"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
16 "SITTING" 0.27327735 -0.015805323 -0.098811139 0.96317591 -0.077174305 0.14356286 0.075830639 0.0060654852 0.0038347629 -0.017266643 -0.11523789 0.081048566 -0.099140309 -0.041821044 -0.054889701 -0.98906317 -0.98906317 -0.98811705 -0.97903576 -0.99542575 -0.99300337 -0.98299815 -0.9841477 0.14911504 0.067891363 0.30548404 -0.9900123 -0.9875162 -0.98450299 0.2310847 -0.038706675 0.18037789 -0.99474519 -0.99198726 -0.98988892 0.11550639 -0.3265323 0.061970495 -0.99011573 0.36925262 -0.98874328 0.24420987 -0.99399148 -0.089203398 -0.9961992 0.48595401 0.10342995 -0.075386668 -0.3555744 0.34653046 -0.85629708 0.13658155 -0.078599948 -0.99426135 -0.9825938 -0.98507245 -0.9977872 -0.98946595 -0.98625243 -0.98903581 -0.98766424 -0.98578612 -0.99617552 -0.98974018 -0.98984797 -0.99525488 -0.99512249 -0.99310866 -0.99083619 -0.99083619 -0.98901443 -0.99176353 -0.99646436 -0.99481297 -0.98235901 -0.9860068 -0.98884945 -0.98874345 -0.98545994 -0.99660574 -0.98843733 -0.99061405 -0.99182173 -0.98793175 -0.99140246 -0.99676744
16 "STANDING" 0.27498535 -0.016823289 -0.10932996 0.94645215 -0.18846259 -0.16733716 0.074887592 0.0083191204 -0.00042314085 -0.025541006 -0.066650273 0.077913428 -0.097073104 -0.042743279 -0.053214751 -0.99650042 -0.99650042 -0.99580179 -0.99573557 -0.9972436 -0.99651156 -0.99256107 -0.99189134 -0.030983539 0.45999276 0.10671376 -0.99642233 -0.98995227 -0.99330506 0.33222056 0.44895246 0.043021114 -0.99435528 -0.99765957 -0.99850174 0.17577672 0.45302294 0.55614696 -0.9951549 0.38285627 -0.99637217 0.58280183 -0.99778777 0.56659665 -0.99787747 0.5769868 0.55201509 0.2241619 -0.25743005 -0.36139145 -0.76437335 0.21226735 0.13824452 -0.99686598 -0.99457784 -0.9899372 -0.99732625 -0.99886842 -0.99546477 -0.99655937 -0.99161236 -0.99445857 -0.99597955 -0.99796279 -0.99926069 -0.99423496 -0.99729546 -0.99767091 -0.99580471 -0.99580471 -0.99629402 -0.99799378 -0.99795717 -0.99696525 -0.99505381 -0.98854701 -0.99704223 -0.99480103 -0.99412951 -0.99648181 -0.99812991 -0.99974029 -0.99613721 -0.99473049 -0.99844127 -0.99776389
16 "WALKING" 0.26777634 -0.027645292 -0.14148044 0.91230888 -0.20990506 -0.24650709 -0.061453165 -0.0057785332 -0.5354799 -0.053316042 -0.076555248 0.15179564 -0.25813445 -0.073760116 0.010219217 -0.41344374 -0.41344374 -0.4129009 -0.54063713 -0.73351392 -0.46842067 -0.46835459 -0.26645667 -0.19478935 -0.13362387 0.56974545 -0.47314743 -0.56599409 -0.4304878 -0.25371551 -0.52086418 -0.27111226 -0.62827642 -0.69042647 -0.44667925 -0.040876214 -0.077735414 -0.33607284 -0.47170461 0.26844522 -0.4715739 0.40406549 -0.71377552 0.093437103 -0.79133231 0.14912075 -0.083720485 0.10464431 0.60852144 0.75575825 -0.68903196 0.22750449 0.1949385 -0.52156288 -0.44083209 -0.3165312 -0.99403387 -0.98189075 -0.98905802 -0.41967957 -0.49047181 -0.50647312 -0.67928712 -0.70530475 -0.37314422 -0.75056119 -0.78130508 -0.60813755 -0.52144204 -0.52144204 -0.45860938 -0.71546935 -0.78729934 -0.54411779 -0.46128123 -0.40505442 -0.41549865 -0.44397883 -0.58463686 -0.69608424 -0.71691575 -0.40802632 -0.62590201 -0.44303375 -0.76659574 -0.79657914
16 "WALKING_DOWNSTAIRS" 0.25840063 -0.039324378 -0.16478914 0.94854885 0.08326355 -0.19191134 -0.45495299 -0.12843223 0.73889999 -0.48451691 -0.16090716 0.2577838 0.050216469 -0.085786008 -0.092798872 0.32755823 0.32755823 -0.083632339 -0.19176737 -0.53988267 0.13596133 -0.023224808 0.21046022 -0.10107904 -0.13198076 0.32005223 0.074999793 -0.24710623 -0.14773838 -0.098195542 -0.46624217 -0.47849998 -0.30235329 -0.42936908 -0.37592395 -0.49227175 -0.0079509883 -0.28245698 0.26070556 0.1213723 0.14557532 0.066755823 -0.33742891 -0.17881651 -0.5459349 0.055982437 0.049062179 0.69666968 0.98078827 -0.75697539 -0.7854217 0.027284177 0.1560018 0.30745079 -0.0264121 0.26063944 -0.97994156 -0.9345019 -0.89727881 0.055630903 -0.24110661 -0.24132179 -0.33820843 -0.47859268 -0.40261237 -0.56232631 -0.53718465 -0.54636683 0.24121215 0.24121215 0.081404372 -0.18631326 -0.57801776 0.36917505 -0.089665629 0.1880136 -0.064925452 -0.28876456 -0.33485407 -0.35474335 -0.51519643 -0.46615649 0.037008077 -0.013008477 -0.22729539 -0.65641216
16 "WALKING_UPSTAIRS" 0.078542448 -0.023138676 -0.31975079 0.87359153 -0.27959047 -0.32414111 0.028320175 0.10688083 0.1876042 0.50913094 -0.37388653 -0.41944422 -0.12412381 0.080126932 -0.040790748 -0.17305343 -0.17305343 -0.5003702 -0.22276306 -0.77096997 -0.4446707 -0.33791455 -0.38509666 -0.53546379 -0.37073485 -0.44446561 -0.4996196 -0.57741774 -0.6642621 -0.35741366 -0.70448098 -0.69439848 -0.6472948 -0.68832864 -0.58118903 -0.4231143 -0.21604585 -0.50720857 -0.37647016 -0.19949028 -0.50889828 0.13624614 -0.6585584 -0.36617716 -0.84236439 0.28474062 0.12604756 0.49360128 -0.96176283 0.30302697 -0.58492088 0.27420185 0.24868005 -0.3414253 -0.14969342 -0.15392772 -0.85955195 -0.91822975 -0.62236719 -0.46707306 -0.51847381 -0.6756041 -0.63348938 -0.69106717 -0.37693533 -0.74094877 -0.81456341 -0.75608516 -0.31757932 -0.31757932 -0.53757836 -0.56118015 -0.84943642 -0.30477489 -0.11682879 -0.10630324 -0.47989739 -0.48657954 -0.68466395 -0.63469126 -0.6948811 -0.38010921 -0.39231605 -0.57903772 -0.57448127 -0.87010821
17 "LAYING" 0.26927465 -0.019135739 -0.10175533 -0.20974306 0.78012904 0.60861686 0.071548757 0.0074457285 0.01456735 -0.030178043 -0.062680948 0.089584113 -0.098402833 -0.039980378 -0.053485782 -0.98475222 -0.98475222 -0.99427536 -0.99138534 -0.99744805 -0.99231505 -0.99132171 -0.98174449 0.14287393 -0.10076008 -0.10131307 -0.99103418 -0.99506866 -0.99209989 0.45891397 0.10569761 -0.13712865 -0.99571478 -0.99347147 -0.99659813 -0.11431227 -0.30859036 -0.00017374513 -0.9884635 0.092091218 -0.99145358 0.57849755 -0.99539026 -0.020009373 -0.99723402 0.06594892 -0.020989829 -0.16252394 -0.53898362 -0.74330252 0.4031038 -0.54077042 -0.43869786 -0.993278 -0.98410096 -0.97150288 -0.99292327 -0.99208861 -0.98082351 -0.99124809 -0.99526799 -0.99230673 -0.99504705 -0.98914028 -0.99513863 -0.99722626 -0.99547915 -0.99827584 -0.98704291 -0.98704291 -0.99250926 -0.99112233 -0.99665544 -0.99363696 -0.98075467 -0.96720828 -0.99229162 -0.99588486 -0.99086791 -0.99479744 -0.9869193 -0.99490815 -0.98705993 -0.992933 -0.98976415 -0.99565796
17 "SITTING" 0.27691538 -0.0092416312 -0.11993657 0.9653928 -0.13653821 -0.10559503 0.076261741 0.0098332504 0.026288723 -0.038383427 -0.033717062 0.08560091 -0.088532123 -0.040509617 -0.035037179 -0.98050349 -0.98050349 -0.99481723 -0.97541118 -0.99708653 -0.99754728 -0.98343877 -0.97675788 -0.091440738 -0.1969085 0.091326393 -0.99763249 -0.98908226 -0.9936422 0.27384935 -0.28888257 0.15183363 -0.98490826 -0.99362946 -0.9766466 -0.056887341 -0.32403681 0.17683433 -0.99063084 -0.10367585 -0.99599921 0.1318818 -0.98880187 -0.15509802 -0.99708534 0.63017589 0.029278648 0.053845342 0.41616035 -0.3668034 -0.84363435 0.17691416 0.095225829 -0.99748386 -0.97898296 -0.96822616 -0.99770453 -0.98122101 -0.95530652 -0.9976288 -0.98863627 -0.99410833 -0.98549178 -0.99242698 -0.97945248 -0.99772808 -0.99657675 -0.99392053 -0.98446541 -0.98446541 -0.99649183 -0.98551508 -0.99723811 -0.99736349 -0.97699948 -0.96497517 -0.99782532 -0.98884489 -0.99297037 -0.98567065 -0.99166131 -0.98225174 -0.98230473 -0.996049 -0.9855254 -0.99725159
17 "STANDING" 0.28801412 -0.015101489 -0.093966509 0.8608232 -0.20274888 -0.37008154 0.078784814 0.02115309 0.012258625 -0.028628861 -0.059763526 0.07844483 -0.10353327 -0.046661716 -0.052437437 -0.98734664 -0.98734664 -0.99245131 -0.99194685 -0.99810577 -0.99599919 -0.98532463 -0.98468253 -0.02919233 0.028384803 0.66983696 -0.99604254 -0.99367033 -0.98337045 0.38076991 0.17645631 0.39831083 -0.99308483 -0.99519592 -0.99540338 0.025865624 0.34679778 0.1763456 -0.9896501 0.40432981 -0.99175091 0.23954427 -0.99670839 0.21872509 -0.9985147 0.54165951 -0.0037413386 0.085386371 0.071036329 0.34273761 -0.58452037 0.22242653 0.28482496 -0.99620977 -0.98056381 -0.98918781 -0.99417087 -0.99195421 -0.98602131 -0.99585919 -0.99404698 -0.98658548 -0.99365826 -0.99568518 -0.99465782 -0.99695388 -0.99766364 -0.99711312 -0.99143378 -0.99143378 -0.99135599 -0.99575872 -0.99864095 -0.99621506 -0.97835559 -0.99278629 -0.9959814 -0.99500681 -0.98859555 -0.9937692 -0.99598407 -0.99472964 -0.99321623 -0.98925684 -0.9955729 -0.9986077
17 "WALKING" 0.30096073 -0.019357637 -0.11692568 0.93565567 -0.073552997 -0.23688532 0.14842352 0.09213093 0.038475934 -0.029694794 -0.0649202 0.092245491 -0.25098858 0.22451744 -0.13106366 -0.14306131 -0.14306131 -0.25608306 -0.33256032 -0.39404707 -0.38701124 -0.043358098 -0.33101771 -0.36129309 0.041314343 -0.21922818 -0.4185812 -0.14327907 -0.49290973 -0.31605591 -0.46527258 -0.4184694 -0.48084253 -0.29708869 -0.44601493 0.14465385 0.2658897 -0.14544149 -0.40263413 0.30742353 -0.34736097 0.19099406 -0.49875709 0.82097313 -0.48156889 0.31323145 -0.78806864 -0.45848027 0.35598763 0.32744132 -0.758617 0.13413146 0.18850828 -0.36588203 0.040673694 -0.1721427 -0.9739231 -0.97057037 -0.95748028 -0.4034014 0.032277335 -0.48497133 -0.59730047 -0.32924474 -0.41221346 -0.46461593 -0.3318265 -0.54171998 -0.46911661 -0.46911661 -0.27695275 -0.59343652 -0.39231704 -0.35764133 0.017729151 -0.1542928 -0.44069155 0.14676859 -0.47655293 -0.63424394 -0.35460669 -0.45515342 -0.59246605 -0.2001375 -0.76310652 -0.33182316
17 "WALKING_DOWNSTAIRS" 0.24102529 -0.010759047 -0.095366235 0.94030394 -0.26148532 -0.066242675 0.15332447 -0.013341653 -0.21034672 -0.12097324 -0.065085078 0.070445548 -0.048954923 -0.17126566 0.22248087 0.14739508 0.14739508 -0.2676573 -0.19953501 -0.55711499 -0.20800341 -0.020290292 -0.43295091 -0.68046412 -0.26917897 -0.082248427 -0.35200706 -0.25689018 -0.58574023 -0.59493882 -0.61709875 -0.54799536 -0.15842142 -0.48563353 -0.2648827 -0.44361949 -0.28793256 0.078740771 -0.096741483 -0.097164228 -0.28366121 -0.15946212 -0.33929806 -0.15805855 -0.64592691 0.065728539 0.72885389 -0.40455258 0.84950819 -0.19865201 -0.75128617 0.26297672 0.067730228 0.15796478 0.080587984 -0.39243668 -0.97641335 -0.9585666 -0.93056302 -0.20164651 -0.22219843 -0.62101049 -0.19901941 -0.43972324 -0.41543929 -0.40542829 -0.69313575 -0.44965938 -0.029116379 -0.029116379 -0.3031895 -0.26266284 -0.66125622 0.27372276 0.063175534 -0.41759564 -0.12799726 -0.2361696 -0.65428037 -0.21837797 -0.41701273 -0.52775698 -0.14409503 -0.33048942 -0.33658113 -0.70727877
17 "WALKING_UPSTAIRS" 0.28639875 0.030293786 -0.10894323 0.85350313 -0.39058939 -0.20815888 -0.31838225 0.20227391 0.092142872 -0.32815529 0.24871881 0.33899644 -0.18899725 -0.059471905 0.072601416 -0.031446987 -0.031446987 -0.34987199 -0.35796212 -0.69536229 -0.080798746 -0.12656921 -0.53746716 -0.44339652 -0.15694057 -0.30757759 -0.35340207 -0.36492484 -0.69467003 -0.68403529 -0.47805235 -0.4631031 -0.52402621 -0.70634002 -0.30756498 -0.16333789 -0.47734877 -0.21882674 -0.011929072 -0.12038151 -0.33451789 -0.17015221 -0.58858652 -0.20380861 -0.76520915 0.21764272 0.1960421 0.9549581 0.92262091 0.54554495 -0.56936274 0.35489052 0.16724987 0.0018471814 -0.04580268 -0.39748216 -0.93736792 -0.87125459 -0.97504279 -0.27041316 -0.32107695 -0.7163639 -0.63451686 -0.61025849 -0.23166801 -0.59065866 -0.82490734 -0.54155844 -0.002078559 -0.002078559 -0.38945768 -0.50539896 -0.76826574 0.032664396 -0.064956279 -0.37325619 -0.25022368 -0.31771713 -0.73587938 -0.66961419 -0.56382559 -0.27851402 -0.15173071 -0.47187665 -0.53522852 -0.78871579
18 "LAYING" 0.27949226 -0.018268847 -0.10558118 -0.16656481 0.91875841 0.33317038 0.084112037 0.0040190863 -0.010663593 -0.035594471 -0.080957843 0.062997375 -0.095222689 -0.04010493 -0.053730939 -0.99461306 -0.99461306 -0.9907995 -0.98820966 -0.99691411 -0.99258641 -0.98649651 -0.99090119 0.25364793 0.42667733 0.30758627 -0.99072341 -0.9854975 -0.99087777 0.077418236 0.19195247 0.14126788 -0.99487264 -0.99717459 -0.99305836 0.10787492 0.15639789 0.16219767 -0.99325267 0.5542928 -0.99156891 0.45965423 -0.99638622 0.069675389 -0.99803964 0.36265188 0.10532557 0.26718586 0.39346351 -0.24969774 0.37230497 -0.72897129 -0.21780125 -0.99441592 -0.98937117 -0.99105179 -0.99943367 -0.99715631 -0.9928648 -0.99017258 -0.98518988 -0.99293458 -0.99558303 -0.99624811 -0.99427959 -0.99626127 -0.99706741 -0.99439174 -0.99427415 -0.99427415 -0.9930067 -0.99509645 -0.99812362 -0.99532462 -0.99071506 -0.99096138 -0.99037027 -0.98583095 -0.99369249 -0.99573833 -0.99561601 -0.99523323 -0.9951134 -0.99422081 -0.99478364 -0.99801941
18 "SITTING" 0.27684305 -0.016619956 -0.10995826 0.80212656 0.37234148 0.25932221 0.071014802 0.0088869414 -0.0039595203 -0.027821954 -0.074794273 0.084950034 -0.097905507 -0.040104893 -0.055588389 -0.99677435 -0.99677435 -0.99597324 -0.99643708 -0.99842662 -0.99551011 -0.99064304 -0.99343208 0.1952893 0.14991014 0.12068948 -0.99535657 -0.9917739 -0.99427948 0.20312108 -0.056012716 0.075611769 -0.99668302 -0.9971045 -0.99357807 0.1373503 -0.07266513 -0.23780214 -0.99714717 0.56280459 -0.99662604 0.48132423 -0.99686883 0.030085881 -0.99878097 0.39475504 0.17576456 0.92128142 0.37171588 -0.23435078 -0.52188626 -0.1802601 -0.16310282 -0.99672261 -0.99240134 -0.9929999 -0.99836626 -0.99818512 -0.99763351 -0.99542081 -0.99179236 -0.995785 -0.99738334 -0.99655086 -0.99162826 -0.99690634 -0.99806909 -0.99751557 -0.99764997 -0.99764997 -0.99703109 -0.99533949 -0.99883147 -0.99734664 -0.99282352 -0.99234727 -0.99590273 -0.99239614 -0.99593872 -0.9975598 -0.99613102 -0.99155542 -0.99761923 -0.99629207 -0.99482338 -0.99861767
18 "STANDING" 0.28249735 -0.0029268579 -0.10698406 0.94266529 -0.20182228 -0.16711709 0.077946103 -0.0058774711 0.015816376 -0.0054632942 -0.087036042 0.083112379 -0.081710047 -0.054622203 -0.045122461 -0.96352181 -0.96352181 -0.97449865 -0.95198951 -0.97851575 -0.98439661 -0.95115208 -0.96256002 -0.03798714 0.068423644 0.041872757 -0.98099128 -0.95705984 -0.9733331 0.027219826 -0.035052233 -0.12878699 -0.95261471 -0.97205568 -0.96188354 -0.25299746 0.22412192 -0.19968467 -0.9656862 0.098532996 -0.96873148 -0.15511179 -0.97043539 -0.24091653 -0.98019938 -0.11935264 0.041367288 -0.097370075 -0.92381619 -0.57913434 -0.75470443 0.22149865 0.13813143 -0.98673402 -0.94906288 -0.94942149 -0.99426236 -0.97064192 -0.97952835 -0.97826954 -0.95902023 -0.97603829 -0.95647252 -0.97274875 -0.96220566 -0.97357389 -0.97970583 -0.97617763 -0.96618689 -0.96618689 -0.96789259 -0.96143482 -0.98003786 -0.98772245 -0.95009217 -0.94531297 -0.97720457 -0.9647048 -0.97718117 -0.95781749 -0.97328757 -0.96559507 -0.9706362 -0.96528696 -0.96196824 -0.9808052
18 "WALKING" 0.25588817 -0.032539155 -0.067271514 0.94844862 -0.24618108 0.073539133 -0.21802939 0.11780758 0.10509796 -0.051575194 -0.00079419047 0.012080561 -0.18014736 -0.092215713 0.020605519 -0.38780632 -0.38780632 -0.4921664 -0.52041669 -0.68468615 -0.46637012 -0.25646986 -0.60207513 -0.22503936 -0.075064507 -0.14744977 -0.55387379 -0.3952615 -0.71267119 -0.47520344 -0.53455449 -0.36205054 -0.53236979 -0.65345965 -0.62136967 0.026243626 -0.67690486 -0.19274615 -0.50120758 0.13545347 -0.5674773 -0.026330914 -0.65222308 -0.065861628 -0.75976453 -0.024633441 0.072721841 0.84230892 0.43785848 0.41777431 -0.7676806 0.25202895 -0.029246505 -0.50356532 -0.22869192 -0.50249595 -0.96095562 -0.93057978 -0.92602934 -0.51901103 -0.34268499 -0.74413546 -0.6522306 -0.5264908 -0.62422194 -0.48861129 -0.8063221 -0.73486718 -0.5408342 -0.5408342 -0.53666961 -0.61877211 -0.7666471 -0.51889966 -0.26251493 -0.48927139 -0.52493309 -0.32825212 -0.77458272 -0.69059664 -0.46596043 -0.65937234 -0.63549989 -0.50215416 -0.66100215 -0.79264486
18 "WALKING_DOWNSTAIRS" 0.31821563 -0.047749831 -0.10383519 0.94778874 -0.2062006 0.10520877 0.034911896 0.028168077 -0.020780076 -0.06679269 -0.1274108 0.0062201854 0.096593532 -0.090474835 0.08151699 -0.28342053 -0.28342053 -0.45661803 -0.4493819 -0.68133091 -0.29205435 -0.21655404 -0.60721194 -0.52087116 -0.14464041 -0.056168017 -0.37763989 -0.36064893 -0.67520715 -0.28560251 -0.61006152 -0.26301308 -0.43783047 -0.65520155 -0.36122358 -0.011050795 -0.18974322 -0.15049177 -0.20611113 -0.056735866 -0.30047418 -0.099521529 -0.65788776 -0.055991985 -0.73601847 -0.036271393 -0.42295591 0.88994921 0.45566021 -0.80985579 -0.79214046 0.22514821 -0.051657946 -0.27250156 -0.1907519 -0.51381638 -0.98105207 -0.95873482 -0.96761668 -0.38471389 -0.30640442 -0.67750206 -0.52530505 -0.64271444 -0.43782749 -0.56537501 -0.773317 -0.55441091 -0.19608056 -0.19608056 -0.30893028 -0.64098149 -0.7089451 -0.26486254 -0.22802342 -0.50265488 -0.44979873 -0.29252906 -0.67806267 -0.55362649 -0.63765688 -0.51671684 -0.31526384 -0.32286444 -0.69097074 -0.69603067
18 "WALKING_UPSTAIRS" 0.12666467 0.0014646907 -0.043355047 0.90890712 -0.32560696 0.075918592 0.18241369 0.48815351 -0.044195933 0.4133835 -0.39313042 0.071332173 -0.15995654 -0.14989716 -0.091430904 -0.32537334 -0.32537334 -0.67900655 -0.32062626 -0.81546443 -0.49540863 -0.31183944 -0.63198061 -0.69432541 0.26364397 -0.83103695 -0.64623345 -0.66160353 -0.83423777 -0.57605178 -0.4060178 -0.72657024 -0.69504521 -0.69275567 -0.58073992 -0.36534125 -0.54263731 -0.37293742 -0.53549077 -0.36072418 -0.64633558 -0.051514571 -0.65243014 -0.37207817 -0.86906328 -0.07703846 0.59734871 -0.00023159347 -0.95025177 0.13992509 -0.68679252 0.30903887 -0.031191791 -0.42906192 -0.3092883 -0.33863973 -0.95979245 -0.95238951 -0.95027864 -0.62397242 -0.65537697 -0.84614147 -0.7220785 -0.46680564 -0.55475594 -0.77751011 -0.86839519 -0.75611479 -0.45507835 -0.45507835 -0.65490857 -0.525604 -0.87004008 -0.40477959 -0.35104028 -0.26207344 -0.63371892 -0.67247367 -0.85612087 -0.73198603 -0.36967743 -0.58710655 -0.4988218 -0.66759989 -0.52903102 -0.88027432
19 "LAYING" 0.27381759 -0.017222568 -0.10938289 -0.8558837 0.68800588 0.71671486 0.080968164 0.011385067 -0.0039230138 -0.035513179 -0.075493592 0.05760076 -0.10329203 -0.036687415 -0.050634322 -0.97843102 -0.97843102 -0.98390581 -0.9693303 -0.98287863 -0.97572452 -0.97726809 -0.98745733 -0.38932303 0.28661103 0.22047281 -0.97935985 -0.97573394 -0.98792403 -0.041261833 -0.019195206 0.074372039 -0.97896907 -0.96874029 -0.97991914 0.50318479 -0.33100127 0.005648499 -0.98065913 0.16926904 -0.97745555 0.23461997 -0.97225572 0.086825595 -0.976985 0.055894925 0.057982401 0.29218176 0.30280399 -0.6178796 0.86177492 -0.43326052 -0.52644503 -0.97221592 -0.98141605 -0.98532875 -0.98379565 -0.99598835 -0.99383685 -0.97927988 -0.97445356 -0.98905939 -0.98849082 -0.96228831 -0.98024984 -0.97365054 -0.97985295 -0.98460777 -0.98018323 -0.98018323 -0.97850809 -0.97054814 -0.97528956 -0.97066156 -0.98406112 -0.98421193 -0.98104765 -0.97464239 -0.98860926 -0.99233546 -0.95887918 -0.98200989 -0.98185919 -0.97861994 -0.97420761 -0.97435882
19 "SITTING" 0.27281507 -0.017784993 -0.10371839 0.36266798 0.4261599 0.69849073 0.07743169 0.012253133 -0.0024518123 -0.027233676 -0.0723846 0.087108784 -0.098520252 -0.045639447 -0.05098759 -0.99025197 -0.99025197 -0.99319039 -0.99322984 -0.99830738 -0.99350732 -0.9931198 -0.99021766 -0.43794415 0.30056329 0.19041625 -0.99533876 -0.99282379 -0.99072182 0.26762873 0.30321947 0.16143846 -0.99823832 -0.99371188 -0.99194035 0.30243985 -0.1292401 -0.22873315 -0.99391822 0.35279906 -0.99573959 0.41064413 -0.99567841 0.035752074 -0.99879748 0.34221043 -0.098595442 -0.23238434 -0.64435482 0.10560717 -0.047111599 -0.22409889 -0.52430565 -0.98866228 -0.9939377 -0.98675341 -0.98956163 -0.99757289 -0.99150445 -0.99583255 -0.99252338 -0.99034024 -0.998657 -0.99205991 -0.98748408 -0.99774474 -0.99753189 -0.99757214 -0.99420328 -0.99420328 -0.99600662 -0.99359279 -0.99887489 -0.98671558 -0.9936733 -0.98473166 -0.99688426 -0.99263991 -0.98828049 -0.99876245 -0.99105573 -0.98705496 -0.994411 -0.99509646 -0.9930182 -0.99874111
19 "STANDING" 0.27601199 -0.016526219 -0.09957969 0.93163585 -0.27715713 0.13100899 0.074559695 0.011153494 0.0074295542 -0.020483489 -0.071959589 0.09002439 -0.095352668 -0.040365753 -0.050789018 -0.99101176 -0.99101176 -0.99210494 -0.97979406 -0.99429541 -0.99494126 -0.98286302 -0.98861403 0.055823536 -0.1090012 0.26338532 -0.99325163 -0.98774561 -0.98886219 0.20861337 -0.02451229 0.20882127 -0.98167642 -0.98865881 -0.98447052 -0.54528928 -0.45901218 -0.22413271 -0.99123856 0.1788185 -0.99277367 0.5192186 -0.98611137 -0.34711532 -0.99443214 -0.064840109 0.016543566 0.090545459 -0.74420934 -0.61697227 -0.71798952 0.27344335 -0.06914415 -0.9960132 -0.98044325 -0.98896376 -0.99750965 -0.9930552 -0.98932293 -0.99348301 -0.9881546 -0.99133445 -0.97840052 -0.98694794 -0.98472063 -0.99092559 -0.9942407 -0.99189236 -0.99062911 -0.99062911 -0.99413564 -0.98041023 -0.99325835 -0.99651359 -0.97931353 -0.98918019 -0.99436151 -0.98956605 -0.99257182 -0.97776511 -0.98592927 -0.98605103 -0.99064805 -0.99534345 -0.97985698 -0.99178563
19 "WALKING" 0.20065947 -0.086655152 -0.17002379 0.94188641 -0.18123351 -0.15045528 0.26398945 0.22018862 -0.65433823 0.4106244 -0.29524501 -0.061555111 1 -0.26613121 -0.24911218 0.1649918 0.1649918 0.31805495 0.41142798 0.084133808 0.19165732 0.31673606 0.37836902 -0.15541697 0.018217651 0.63745001 0.29567123 0.14783448 0.34680818 -0.25960709 -0.43549382 0.02680655 1 0.44455462 0.041039998 0.19929757 0.14048484 -0.06393891 0.4454852 0.290863 0.65616428 -0.035892433 0.65022931 -0.014280743 0.27251549 -0.015994901 0.10190868 -0.31911272 -0.96624866 -0.9683928 -0.77973311 0.20805858 0.12713559 0.061021074 0.28941724 0.18607321 -0.96970224 -0.97329425 -0.95514159 0.43725257 0.20609453 0.18704946 0.4006038 0.26919111 -0.061188389 0.20180449 0.21745103 -0.1505497 0.27176245 0.27176245 0.59530102 0.85485704 0.2813859 0.0049102654 0.19249828 -0.049015341 0.45606413 0.18956333 0.024050886 0.20395136 0.13833497 -0.18305905 -0.036188945 0.50208492 0.67593534 0.2018764
